episode_id,collection_id,show_name,stratum,episode_title,episode_description,gold_has_guests,gold_names,
86600be472b12053,268213039,The Political Scene | The New Yorker,small,Will J. D. Vance Inherit MAGA?,"The Washington Roundtable discusses Vice-President J. D. Vance’s week on the world stage: stumping for the Kremlin-aligned Hungarian autocrat Viktor Orbán and being tasked with leading American negotiations in Pakistan to resolve the war with Iran, a conflict he reportedly opposed. The panel explores the events and people that shaped Vance, and how his political evolution toward MAGA may not be enough to make him the Republican Presidential nominee in 2028. “Anyone who comes after Trump is going to have a really hard time inheriting a cult of personality and turning that back into a party,” the staff writer Susan B. Glasser says. Vance is “not this kind of charismatic movement leader.” This week’s reading: “The Costs of Trump’s Iran-War Folly,” by Susan B. Glasser “Trump’s Strategic and Moral Failure in Iran,” by David Remnick “The Global Stakes of Hungary’s Pivotal Election,” by Kapil Komireddi “A U.S.-Iran Ceasefire Is Here, but Trump’s Stone Age Mentality Endures,” by Ishaan Tharoor “How the Internet Fringe Infiltrated Republican Politics,” by Antonia Hitchens “Israel’s War in Lebanon Has Not Stopped,” by Isaac Chotiner “An Economist’s Quest to Solve America’s Wage Problem,” by John Cassidy The Political Scene draws on the reporting and analysis found in The New Yorker for lively conversations about the big questions in American politics. Join the magazine’s writers and editors as they put into context the latest news—about elections, the economy, the White House, the Supreme Court, and much more. New episodes are available three times a week. Tune in to The Political Scene wherever you get your podcasts. Learn more about your ad choices. Visit podcastchoices.com/adchoices",NO,,
db3343ac50df5dc9,1253076699,The Michael Berry Show,large,PM Show Hr 2 |  Oath keepers Founder Stuart Rhodes on HIs Jan. 6 Incarceration,See omnystudio.com/listener for privacy information.,,,
b4ad086d0743c914,1788738240,It’s That Part,small,Mind-Body Connection: Holistic Approaches to Wellness,"Discover the powerful link between mental and physical health in this transformative episode. Learn how holistic practices like yoga, tai chi, and mindfulness improve overall wellness, reduce stress, and promote longevity. We’ll also explore how Phix can enhance both mental clarity and physical vitality.",NO,,
f568ff5827316dee,1743030473,The Rest Is Politics: US,small,"95. Trump, Iran & The Ceasefire Collapse: What Happens Now?","Has Trump’s ceasefire between Iran and Israel collapsed before it even began? Could Iran really shut down the world’s most critical oil corridor? And, is Trump quietly pushing for regime change in Tehran, despite his team’s denials? Join Katty Kay and Anthony Scaramucci as they answer all this and more. Become a Founding Member Support the podcast, enjoy ad-free listening, gain exclusive access to our mini-series, and get a bonus members-only Q&A episode every week! Just head to ⁠⁠⁠ to sign up today. Instagram: ⁠⁠@RestPoliticsUS⁠⁠ Twitter: ⁠⁠@RestPoliticsUS⁠⁠ Email: ⁠⁠therestispoliticsus@goalhanger.com⁠⁠ Assistant Producer: India Dunkley Producer: Fiona Douglas Video Editor: Kieron Leslie + Adam Thornton Social Producer: Charlie Johnson + Celine Charles Senior Producer: Dom Johnson Head of Content: Tom Whiter Head of Digital: Sam Oakley Exec Producers: Tony Pastor, Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices",YES,Katty Kay; Anthony Scaramucci,
05789ed5ed0314b5,1877144831,Paul Krugman Podcast,small,Let’s Do Lunch!,Get full access to Paul Krugman at paulkrugman.substack.com/subscribe,NO,,
6486c34d85fff4b3,983782306,Federalist Radio Hour,large,"You're Wrong' With Mollie Hemingway And David Harsanyi, Ep. 147: The First 100 Days","Join Washington Examiner Senior Writer David Harsanyi and Federalist Editor-In-Chief Mollie Hemingway as they review the late David Horowitz's journey to conservatism, discuss how President Donald Trump's first 100 days have set the tone for his second administration, debate the definition of ""free market,"" and analyze how the U.S. Food and Drug Administration will react to new data showing the abortion pill is more dangerous than previously known. David and Mollie also share their thoughts on the White House Correspondents' Association dinner, The Apprentice , and Tulsa King . If you care about combating the corrupt media that continue to inflict devastating damage, please give a gift to help The Federalist do the real journalism America needs.",YES,Mollie Hemingway; David Harsanyi,
2c60cdd63a7bc705,1258635512,Radio Atlantic,medium,Howie Hawkins,"In 2016, the Green Party won more votes in Pennsylvania, Michigan, and Wisconsin than Donald Trump’s margins for victory. As a result, many Democrats blamed the progressive party for Clinton’s electoral college loss and have worked this year to keep the party from competing in key states. Following Democrats’ challenges over paperwork issues, courts in Wisconsin and Pennsylvania removed Green Party names from presidential ballots this week. Howie Hawkins, the Green Party’s nominee for president and a co-founder of the party, joins Isaac Dovere to discuss his candidacy. Is the Green Party being used as a spoiler? What does he make of Kanye West’s presidential campaign? And does he fear his party may again face accusations that they put Donald Trump in the White House? Support this show and all of The Atlantic’s journalism by becoming a subscriber at: theatlantic.com/supportus Learn more about your ad choices. Visit megaphone.fm/adchoices",NO,,
1f82854d329fa6db,1715894000,Trump's Terms,medium,How the Trump administration is using influencers to justify its immigration policies,A recent surge in federal agents and Trump-friendly social media influencers to Minnesota is part of a White House communication strategy that emphasizes online content to influence policy. Support NPR and hear every episode of Trump's Terms sponsor-free with NPR+. Sign up at plus.npr.org . See pcm.adswizz.com for information about our collection and use of personal data for sponsorship and to manage your podcast sponsorship preferences. NPR Privacy Policy,NO,,
dffc76db01ffeeb0,124960485,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",medium,"#1732 It's Never Just About the Kids (Online Censorship, Age Verification, and the Project 2025 Agenda)","Air Date 8/24/2025 The nature of politics and public policy is that there's always a need to balance opposing interests. Almost nowhere is there a more intractable set of opposing interests than in the attempt to protect children from harmful content on the internet while maintaining free access to adults, particularly because people wildly disagree about what qualifies as harmful and what degree of privacy invasion is an acceptable tradeoff. Be part of the show! Leave us a message or text at 202-999-3991, message us on Signal at the handle bestoftheleft.01, or email Jay@BestOfTheLeft.com Full Show Notes Check out our new show, SOLVED! on YouTube ! BestOfTheLeft.com/Support (Members Get Bonus Shows + No Ads!) Join our Discord community ! KEY POINTS KP 1: Age Verification Will Kill Free Speech Online - Taylor Lorenz - Air Date 6-6-25 KP 2: Can the UK Child-proof the Internet? - Front Burner - Air Date 7-31-25 KP 3: Social Media Is Making Us Self-Censor - The Bitchuation Room (with Francesca Fiorentini) - Air Date 8-14-25 KP 4: Republicans Want to Redefine 'Obscenity' - Here's Why That Should TERRIFY You - What A Day - Air Day 5-17-25",NO,,
035ad0afabe74cce,1155629323,The Reason Roundtable,small,MAGA Is Wrong About AI. Trump Is Right.,"Plus: a weak jobs report and Trump’s economic record, New College of Florida weighing privatization after its clash with DeSantis, and the DOJ pushes to block transgender Americans from gun ownership",NO,,
a172dbc261edeb18,1573813504,The Smerconish Podcast,large,Morning Light or Sunset Glow: The Daylight Saving Dilemma,"Do you want more daylight in the morning or in the evening? Michael dives into the deceptively simple question behind today’s smerconish.com poll — unpacking the history, science, and strong opinions surrounding daylight saving time. Plus, he recaps recent poll results, from AI fears to anthem preferences, and explains why the daylight debate never seems to end. Listen here and then vote at smerconish.com. Hosted by Simplecast, an AdsWizz company. See for information about our collection and use of personal data for advertising.",NO,,
c0dbe4d35279fe8b,1722246285,The Breakdown,large,Jim Acosta,,NO,,
e743c88a26a3a05c,1303660358,The Fox News Rundown,large,Evening Edition: Is Regime Change In Iran A Reality?,"Soviet dissidents have long admired the United States and its Founding Fathers for their attachment to a moral core, the basis for individual human liberty. So what happens when American power is used not for moral interests but for solely pragmatic ones? Host Garry Kasparov is joined by George Friedman, the founder and chairman of Geopolitical Futures, a firm that analyzes foreign policy and forecasts global events. George’s view of the world—drawn from the experience of his family fleeing Nazis in Eastern Europe—echoes Henry Kissinger’s geopolitical philosophy: realism, not idealism. Garry and George consider whether realism is realistic, and what the future of American foreign policy means for democracy at home. Get more from your favorite Atlantic voices when you subscribe. You’ll enjoy unlimited access to Pulitzer-winning journalism, from clear-eyed analysis and insight on breaking news to fascinating explorations of our world. Subscribe today at TheAtlantic.com/listener. Garry chairs the Renew Democracy Initiative, publisher of The Next Move. Learn more about your ad choices. Visit megaphone.fm/adchoices",YES,Daniel Flesch,
